a,transaction_id,customer_id,credit_card_number,amount,transaction_type,old_balance,transaction_time,new_balance,is_fraud
4241,T04241,C4483,4.73778E+16,6759.87,POS,34202.99,03-01-2023 22:40,27443.12,0
4242,T04242,C2288,4.6872E+16,3965.41,ATM,979.81,03-01-2023 22:41,-2985.6,0
4243,T04243,C1064,4.52068E+16,7564.98,POS,26900,03-01-2023 22:42,19335.02,0
4244,T04244,C4938,4.82869E+16,4547.29,Online,31498.03,03-01-2023 22:43,26950.74,0
4245,T04245,C1848,4.49277E+16,4128.67,POS,49733.25,03-01-2023 22:44,45604.58,0
4246,T04246,C3404,4.95239E+16,9347.95,Online,49803.74,03-01-2023 22:45,40455.79,0
4247,T04247,C1590,4.93078E+16,2516.28,ATM,42894.8,03-01-2023 22:46,40378.52,0
4248,T04248,C4081,4.32526E+16,1213.27,ATM,3285.17,03-01-2023 22:47,2071.9,0
4249,T04249,C4361,4.27823E+16,5849.59,Transfer,47668.49,03-01-2023 22:48,41818.9,0
4250,T04250,C3919,4.86204E+16,9693.52,POS,30671.8,03-01-2023 22:49,20978.28,0
4251,T04251,C4362,4.74617E+16,3784.61,ATM,40064.25,03-01-2023 22:50,36279.64,0
4252,T04252,C2631,4.96638E+16,629.75,Transfer,20418.92,03-01-2023 22:51,19789.17,0
4253,T04253,C4804,4.19268E+16,3399.66,POS,16051.51,03-01-2023 22:52,12651.85,0
4254,T04254,C1315,4.81441E+16,5064.26,ATM,23215.88,03-01-2023 22:53,18151.62,0
4255,T04255,C2225,4.62924E+16,1627.61,Online,7429.04,03-01-2023 22:54,5801.43,0
4256,T04256,C1665,4.24921E+16,6584.44,ATM,17917.6,03-01-2023 22:55,11333.16,1
4257,T04257,C3309,4.2854E+16,9977.52,Online,42895.11,03-01-2023 22:56,32917.59,0
4258,T04258,C1984,4.75037E+16,4522.88,Transfer,1993.73,03-01-2023 22:57,-2529.15,0
4259,T04259,C3321,4.49044E+16,3553.74,Transfer,7628.81,03-01-2023 22:58,4075.07,0
4260,T04260,C4418,4.50186E+16,4013.03,POS,6343.3,03-01-2023 22:59,2330.27,0
4261,T04261,C4479,4.63713E+16,1160.31,POS,20213.47,03-01-2023 23:00,19053.16,0
4262,T04262,C2593,4.3447E+16,8833.9,POS,49849.65,03-01-2023 23:01,41015.75,0
4263,T04263,C3773,4.3871E+16,4154.11,Transfer,8750.56,03-01-2023 23:02,4596.45,0
4264,T04264,C4672,4.19688E+16,3878.87,Online,7359.58,03-01-2023 23:03,3480.71,0
4265,T04265,C3214,4.44502E+16,6600.31,POS,45761.28,03-01-2023 23:04,39160.97,0
4266,T04266,C2358,4.27989E+16,4425.91,POS,44114.32,03-01-2023 23:05,39688.41,0
4267,T04267,C2572,4.41788E+16,6485.85,Transfer,1708.79,03-01-2023 23:06,-4777.06,0
4268,T04268,C4094,4.90875E+16,623.85,Online,37610.13,03-01-2023 23:07,36986.28,0
4269,T04269,C4029,4.838E+16,8139.1,ATM,32807.74,03-01-2023 23:08,24668.64,0
4270,T04270,C1573,4.50479E+16,9405.63,POS,38410.27,03-01-2023 23:09,29004.64,0
4271,T04271,C4237,4.90115E+16,6491.17,ATM,24775.67,03-01-2023 23:10,18284.5,0
4272,T04272,C3823,4.96298E+16,9546.11,ATM,49569.82,03-01-2023 23:11,40023.71,0
4273,T04273,C3966,4.32794E+16,1522.81,POS,2287.97,03-01-2023 23:12,765.16,0
4274,T04274,C1321,4.46912E+16,4779.39,Transfer,11795.14,03-01-2023 23:13,7015.75,0
4275,T04275,C3051,4.64393E+16,6022.05,POS,19887.64,03-01-2023 23:14,13865.59,0
4276,T04276,C4053,4.89016E+16,5821.55,Online,22543.92,03-01-2023 23:15,16722.37,0
4277,T04277,C4990,4.95602E+16,4020.6,Online,46076.23,03-01-2023 23:16,42055.63,0
4278,T04278,C2416,4.57783E+16,3387.46,POS,28044.22,03-01-2023 23:17,24656.76,0
4279,T04279,C1219,4.45876E+16,1276.97,ATM,2351.04,03-01-2023 23:18,1074.07,0
4280,T04280,C1400,4.20327E+16,3923.51,Online,20452.36,03-01-2023 23:19,16528.85,0
4281,T04281,C2790,4.82872E+16,1634.98,Online,20882.87,03-01-2023 23:20,19247.89,0
4282,T04282,C1950,4.48676E+16,7346.31,POS,48278,03-01-2023 23:21,40931.69,0
4283,T04283,C4435,4.26746E+16,2096.22,POS,29999.93,03-01-2023 23:22,27903.71,0
4284,T04284,C1311,4.32096E+16,595.07,Transfer,31818.99,03-01-2023 23:23,31223.92,0
4285,T04285,C2395,4.29382E+16,5528.14,POS,35691.33,03-01-2023 23:24,30163.19,0
4286,T04286,C3478,4.43476E+16,5956.35,POS,38524.96,03-01-2023 23:25,32568.61,0
4287,T04287,C4149,4.23064E+16,8720.41,Online,31789.05,03-01-2023 23:26,23068.64,0
4288,T04288,C3514,4.38323E+16,5774.05,Online,11936,03-01-2023 23:27,6161.95,0
4289,T04289,C4911,4.10868E+16,3461.35,Online,43714.89,03-01-2023 23:28,40253.54,0
4290,T04290,C3439,4.71996E+16,8032.09,ATM,36632.78,03-01-2023 23:29,28600.69,0
4291,T04291,C2624,4.74564E+16,5407.39,Online,37119.34,03-01-2023 23:30,31711.95,0
4292,T04292,C4968,4.29255E+16,802.01,Online,49828.18,03-01-2023 23:31,49026.17,0
4293,T04293,C4168,4.61113E+16,5662.85,POS,40146.07,03-01-2023 23:32,34483.22,0
4294,T04294,C2336,4.38964E+16,9081.11,Transfer,41474.66,03-01-2023 23:33,32393.55,1
4295,T04295,C1121,4.30955E+16,3969.16,Online,47575.14,03-01-2023 23:34,43605.98,0
4296,T04296,C3597,4.15966E+16,2970.29,Transfer,7641.59,03-01-2023 23:35,4671.3,0
4297,T04297,C2119,4.35546E+16,1443.26,Online,24936.6,03-01-2023 23:36,23493.34,0
4298,T04298,C4209,4.29111E+16,1522.94,Online,29070.29,03-01-2023 23:37,27547.35,0
4299,T04299,C2845,4.29587E+16,4333.39,Transfer,16530.86,03-01-2023 23:38,12197.47,0
4300,T04300,C3009,4.60527E+16,5960.84,POS,41986.23,03-01-2023 23:39,36025.39,0
4301,T04301,C1934,4.74515E+16,815.35,Online,38144.74,03-01-2023 23:40,37329.39,0
4302,T04302,C2457,4.95233E+16,9396.29,Transfer,36072.07,03-01-2023 23:41,26675.78,0
4303,T04303,C3265,4.82727E+16,7553.78,Online,49857.76,03-01-2023 23:42,42303.98,0
4304,T04304,C4854,4.70469E+16,5870.37,ATM,13043.13,03-01-2023 23:43,7172.76,0
4305,T04305,C2537,4.61697E+16,8286.1,ATM,36799.32,03-01-2023 23:44,28513.22,0
4306,T04306,C2768,4.68211E+16,811.07,ATM,27615.08,03-01-2023 23:45,26804.01,0
4307,T04307,C1760,4.71441E+16,4773.62,ATM,15718.16,03-01-2023 23:46,10944.54,0
4308,T04308,C3784,4.492E+16,6304.63,POS,8113.28,03-01-2023 23:47,1808.65,0
4309,T04309,C3399,4.83264E+16,8288.24,ATM,44804.6,03-01-2023 23:48,36516.36,0
4310,T04310,C3706,4.27848E+16,7836.86,Transfer,29813.23,03-01-2023 23:49,21976.37,0
4311,T04311,C2556,4.14473E+16,2777.92,Online,41264.2,03-01-2023 23:50,38486.28,0
4312,T04312,C1351,4.5449E+16,9409.39,Transfer,27312.71,03-01-2023 23:51,17903.32,0
4313,T04313,C4162,4.14215E+16,1252.21,ATM,11076.86,03-01-2023 23:52,9824.65,0
4314,T04314,C3533,4.34717E+16,8752.58,POS,16943.69,03-01-2023 23:53,8191.11,0
4315,T04315,C2209,4.20742E+16,9709.69,ATM,19138.79,03-01-2023 23:54,9429.1,0
4316,T04316,C4268,4.50783E+16,1779.76,ATM,48649.45,03-01-2023 23:55,46869.69,0
4317,T04317,C2009,4.64172E+16,7223.44,POS,381.1,03-01-2023 23:56,-6842.34,0
4318,T04318,C3920,4.63248E+16,412.45,POS,49284.73,03-01-2023 23:57,48872.28,0
4319,T04319,C1301,4.31295E+16,4060.17,POS,49025.04,03-01-2023 23:58,44964.87,0
4320,T04320,C1336,4.11916E+16,5167.67,POS,49807.92,03-01-2023 23:59,44640.25,0
4321,T04321,C2097,4.11607E+16,5810.65,POS,23881.75,04-01-2023 00:00,18071.1,0
4322,T04322,C1631,4.80554E+16,9360.01,POS,48194.07,04-01-2023 00:01,38834.06,0
4323,T04323,C2556,4.6186E+16,6725.78,Online,19840.4,04-01-2023 00:02,13114.62,0
4324,T04324,C3915,4.10419E+16,4817.97,ATM,1412.09,04-01-2023 00:03,-3405.88,1
4325,T04325,C4210,4.51593E+16,8098.65,ATM,11294.92,04-01-2023 00:04,3196.27,0
4326,T04326,C3596,4.21805E+16,9505.82,POS,47270.28,04-01-2023 00:05,37764.46,0
4327,T04327,C1631,4.97086E+16,230.44,Transfer,786.86,04-01-2023 00:06,556.42,0
4328,T04328,C4029,4.13333E+16,9825.39,POS,27345.11,04-01-2023 00:07,17519.72,0
4329,T04329,C2595,4.5805E+16,870.46,Online,3872.52,04-01-2023 00:08,3002.06,0
4330,T04330,C2297,4.57514E+16,8145.72,Transfer,14391.19,04-01-2023 00:09,6245.47,0
4331,T04331,C2477,4.40389E+16,2810.54,Online,4495.83,04-01-2023 00:10,1685.29,0
4332,T04332,C1436,4.11466E+16,1330.47,Transfer,42990.48,04-01-2023 00:11,41660.01,0
4333,T04333,C1374,4.52324E+16,4404.16,Transfer,29594.43,04-01-2023 00:12,25190.27,0
4334,T04334,C1021,4.84746E+16,6443.13,POS,45115.11,04-01-2023 00:13,38671.98,0
4335,T04335,C4862,4.47387E+16,3815.71,Online,34448.82,04-01-2023 00:14,30633.11,0
4336,T04336,C2262,4.37112E+16,555.11,Transfer,48554.35,04-01-2023 00:15,47999.24,0
4337,T04337,C2821,4.3857E+16,5998.62,Online,25542.89,04-01-2023 00:16,19544.27,0
4338,T04338,C2474,4.41149E+16,9025.01,POS,31971.66,04-01-2023 00:17,22946.65,0
4339,T04339,C4118,4.17185E+16,3838.32,POS,28857.81,04-01-2023 00:18,25019.49,0
4340,T04340,C2104,4.79771E+16,2171.16,POS,24264.6,04-01-2023 00:19,22093.44,0
4341,T04341,C1418,4.54479E+16,4431.35,POS,42313.37,04-01-2023 00:20,37882.02,0
4342,T04342,C1542,4.1424E+16,493.14,ATM,32261.8,04-01-2023 00:21,31768.66,0
4343,T04343,C1357,4.36881E+16,8206.67,Transfer,40085.48,04-01-2023 00:22,31878.81,0
4344,T04344,C1767,4.98628E+16,8265.14,ATM,39339.56,04-01-2023 00:23,31074.42,0
4345,T04345,C2765,4.54436E+16,5884.12,POS,9633.15,04-01-2023 00:24,3749.03,0
4346,T04346,C2838,4.67745E+16,3537.5,Transfer,32543.16,04-01-2023 00:25,29005.66,0
4347,T04347,C3281,4.92008E+16,7999.84,Transfer,10062.44,04-01-2023 00:26,2062.6,0
4348,T04348,C3272,4.85937E+16,5551.32,Online,29207.69,04-01-2023 00:27,23656.37,0
4349,T04349,C3098,4.94461E+16,8261.06,POS,33903.99,04-01-2023 00:28,25642.93,0
4350,T04350,C2671,4.19254E+16,6318.27,ATM,49862.03,04-01-2023 00:29,43543.76,0
4351,T04351,C1423,4.30177E+16,7846.21,Online,1624.04,04-01-2023 00:30,-6222.17,0
4352,T04352,C1107,4.8435E+16,5989.64,Transfer,4653,04-01-2023 00:31,-1336.64,0
4353,T04353,C1367,4.22496E+16,4147.27,ATM,3943.63,04-01-2023 00:32,-203.64,0
4354,T04354,C2449,4.9949E+16,9579.88,POS,19978.23,04-01-2023 00:33,10398.35,0
4355,T04355,C3270,4.87587E+16,5415.73,ATM,41097.26,04-01-2023 00:34,35681.53,0
4356,T04356,C1381,4.75235E+16,6054.84,ATM,42218.41,04-01-2023 00:35,36163.57,0
4357,T04357,C3445,4.30387E+16,2212.67,ATM,36875.28,04-01-2023 00:36,34662.61,0
4358,T04358,C3449,4.17928E+16,6260.25,Online,44854.22,04-01-2023 00:37,38593.97,0
4359,T04359,C4213,4.75222E+16,5720.36,Transfer,16210.71,04-01-2023 00:38,10490.35,0
4360,T04360,C2328,4.83164E+16,1856.54,ATM,4498.92,04-01-2023 00:39,2642.38,0
4361,T04361,C4537,4.83512E+16,605.28,Transfer,3001.84,04-01-2023 00:40,2396.56,0
4362,T04362,C2577,4.58419E+16,6047.55,Online,42621.42,04-01-2023 00:41,36573.87,0
4363,T04363,C1050,4.10445E+16,7639.29,POS,36548.77,04-01-2023 00:42,28909.48,0
4364,T04364,C2195,4.71991E+16,5238.78,POS,34960.9,04-01-2023 00:43,29722.12,1
4365,T04365,C2694,4.14728E+16,2275.46,ATM,17049.85,04-01-2023 00:44,14774.39,0
4366,T04366,C2588,4.89562E+16,6668.55,Online,19057.27,04-01-2023 00:45,12388.72,0
4367,T04367,C4191,4.1388E+16,810.26,POS,47909.87,04-01-2023 00:46,47099.61,0
4368,T04368,C1346,4.14324E+16,4423.92,Online,3283.86,04-01-2023 00:47,-1140.06,0
4369,T04369,C3968,4.37408E+16,1642.03,Online,38709.21,04-01-2023 00:48,37067.18,0
4370,T04370,C4691,4.33754E+16,1852.75,ATM,15550.7,04-01-2023 00:49,13697.95,0
4371,T04371,C3291,4.71962E+16,2030.92,ATM,2048.83,04-01-2023 00:50,17.91,0
4372,T04372,C4707,4.81303E+16,3873.2,Online,37154.25,04-01-2023 00:51,33281.05,0
4373,T04373,C1994,4.44187E+16,520.99,Online,16612.5,04-01-2023 00:52,16091.51,0
4374,T04374,C3342,4.7293E+16,3983.96,ATM,36135.16,04-01-2023 00:53,32151.2,0
4375,T04375,C3134,4.93304E+16,5121.96,Online,35411.95,04-01-2023 00:54,30289.99,0
4376,T04376,C1694,4.62553E+16,4838.11,ATM,26785.87,04-01-2023 00:55,21947.76,0
4377,T04377,C3807,4.208E+16,3834.01,Transfer,38890.92,04-01-2023 00:56,35056.91,0
4378,T04378,C2559,4.38763E+16,8393.07,Online,29093.81,04-01-2023 00:57,20700.74,0
4379,T04379,C1694,4.23331E+16,1461.81,ATM,14403.18,04-01-2023 00:58,12941.37,0
4380,T04380,C1568,4.62614E+16,5061.91,Online,36732.35,04-01-2023 00:59,31670.44,0
4381,T04381,C2101,4.86575E+16,629.79,ATM,29498.08,04-01-2023 01:00,28868.29,0
4382,T04382,C2233,4.90657E+16,720.85,Online,735.09,04-01-2023 01:01,14.24,0
4383,T04383,C2099,4.67367E+16,5742.92,POS,45092.04,04-01-2023 01:02,39349.12,0
4384,T04384,C3019,4.70189E+16,5664.52,POS,27327.62,04-01-2023 01:03,21663.1,0
4385,T04385,C1597,4.56996E+16,8781.55,Online,43444.5,04-01-2023 01:04,34662.95,0
4386,T04386,C1259,4.31664E+16,5583.16,POS,44148.57,04-01-2023 01:05,38565.41,0
4387,T04387,C1684,4.53048E+16,9598.31,Online,22303.84,04-01-2023 01:06,12705.53,0
4388,T04388,C2780,4.54145E+16,496.46,Online,25432.23,04-01-2023 01:07,24935.77,0
4389,T04389,C2130,4.35269E+16,989.1,Transfer,20846.14,04-01-2023 01:08,19857.04,0
4390,T04390,C2724,4.79594E+16,450.22,Transfer,22526.9,04-01-2023 01:09,22076.68,0
4391,T04391,C2227,4.53478E+16,1860.92,POS,44767.84,04-01-2023 01:10,42906.92,0
4392,T04392,C2983,4.18269E+16,5417.29,Transfer,39428.39,04-01-2023 01:11,34011.1,0
4393,T04393,C4205,4.79013E+16,6459.27,Transfer,6413.63,04-01-2023 01:12,-45.64,0
4394,T04394,C1315,4.74076E+16,465.4,Online,30554.36,04-01-2023 01:13,30088.96,0
4395,T04395,C2479,4.41796E+16,9460.25,ATM,49795.74,04-01-2023 01:14,40335.49,0
4396,T04396,C2030,4.85259E+16,8423.23,Online,29817.98,04-01-2023 01:15,21394.75,0
4397,T04397,C4867,4.31831E+16,2973.16,Transfer,39314.99,04-01-2023 01:16,36341.83,0
4398,T04398,C2010,4.68289E+16,781.1,Online,38476.17,04-01-2023 01:17,37695.07,0
4399,T04399,C3952,4.87089E+16,1707.17,POS,17580.84,04-01-2023 01:18,15873.67,0
4400,T04400,C3560,4.72597E+16,1278.17,ATM,18655.28,04-01-2023 01:19,17377.11,0
4401,T04401,C3030,4.16768E+16,1241.6,Transfer,36231.41,04-01-2023 01:20,34989.81,0
4402,T04402,C3432,4.5455E+16,5190.43,Transfer,25049.18,04-01-2023 01:21,19858.75,0
4403,T04403,C3525,4.29138E+16,2466.02,Online,28571.48,04-01-2023 01:22,26105.46,1
4404,T04404,C1800,4.70393E+16,3587.82,Online,35674,04-01-2023 01:23,32086.18,1
4405,T04405,C2875,4.52167E+16,9895.16,Online,38900.99,04-01-2023 01:24,29005.83,0
4406,T04406,C1438,4.44683E+16,6846.3,Online,13648.68,04-01-2023 01:25,6802.38,0
4407,T04407,C1554,4.53923E+16,9490.32,Transfer,7425.01,04-01-2023 01:26,-2065.31,0
4408,T04408,C2247,4.40665E+16,1434.14,Online,14660.55,04-01-2023 01:27,13226.41,1
4409,T04409,C1027,4.83318E+16,3827.57,Transfer,25426.16,04-01-2023 01:28,21598.59,0
4410,T04410,C4886,4.78599E+16,5551.77,Online,17172.85,04-01-2023 01:29,11621.08,0
4411,T04411,C2620,4.5629E+16,776.81,ATM,28461.3,04-01-2023 01:30,27684.49,0
4412,T04412,C2360,4.38225E+16,51.83,ATM,2767.94,04-01-2023 01:31,2716.11,0
4413,T04413,C4447,4.95062E+16,6707.64,Online,25536.55,04-01-2023 01:32,18828.91,0
4414,T04414,C3540,4.73817E+16,6421.78,Online,18462.45,04-01-2023 01:33,12040.67,0
4415,T04415,C2556,4.69023E+16,4113.78,POS,26779.87,04-01-2023 01:34,22666.09,0
4416,T04416,C4293,4.86364E+16,4901.54,ATM,21184.41,04-01-2023 01:35,16282.87,0
4417,T04417,C4531,4.19517E+16,4160.28,Transfer,14282.87,04-01-2023 01:36,10122.59,0
4418,T04418,C2349,4.21715E+16,249.81,ATM,45214.98,04-01-2023 01:37,44965.17,0
4419,T04419,C2803,4.92569E+16,3360.36,Transfer,9319.77,04-01-2023 01:38,5959.41,0
4420,T04420,C2371,4.4473E+16,1779.05,Online,34100.14,04-01-2023 01:39,32321.09,0
4421,T04421,C2763,4.50751E+16,993.26,ATM,46239.77,04-01-2023 01:40,45246.51,0
4422,T04422,C4340,4.65888E+16,9567.64,ATM,26979.63,04-01-2023 01:41,17411.99,0
4423,T04423,C4373,4.28286E+16,5997.6,POS,43832.78,04-01-2023 01:42,37835.18,0
4424,T04424,C4520,4.46047E+16,7289.28,POS,6330.09,04-01-2023 01:43,-959.19,0
4425,T04425,C3666,4.16182E+16,3160.48,ATM,24740.06,04-01-2023 01:44,21579.58,0
4426,T04426,C4990,4.48109E+16,3937.54,ATM,22905.56,04-01-2023 01:45,18968.02,0
4427,T04427,C3434,4.71813E+16,2376.87,ATM,505.13,04-01-2023 01:46,-1871.74,0
4428,T04428,C1557,4.95703E+16,978.69,Transfer,22218.54,04-01-2023 01:47,21239.85,0
4429,T04429,C2230,4.61993E+16,1798.53,Online,18514.58,04-01-2023 01:48,16716.05,0
4430,T04430,C2313,4.19193E+16,7977.17,POS,33522.96,04-01-2023 01:49,25545.79,0
4431,T04431,C3470,4.51519E+16,6778.68,Online,46922.66,04-01-2023 01:50,40143.98,0
4432,T04432,C4880,4.19653E+16,5473.82,POS,4380.98,04-01-2023 01:51,-1092.84,1
4433,T04433,C3847,4.19926E+16,4756.15,POS,16441.07,04-01-2023 01:52,11684.92,0
4434,T04434,C1822,4.11494E+16,9225.12,POS,22258.83,04-01-2023 01:53,13033.71,0
4435,T04435,C2962,4.51509E+16,736.62,ATM,22813.75,04-01-2023 01:54,22077.13,0
4436,T04436,C2286,4.34027E+16,2813.2,POS,38763.01,04-01-2023 01:55,35949.81,0
4437,T04437,C1727,4.52896E+16,3505.88,Online,22225.44,04-01-2023 01:56,18719.56,0
4438,T04438,C4950,4.57818E+16,7826.43,POS,1455.35,04-01-2023 01:57,-6371.08,0
4439,T04439,C2631,4.41701E+16,9925.22,Online,35534.19,04-01-2023 01:58,25608.97,0
4440,T04440,C4967,4.20658E+16,2414.3,POS,44253,04-01-2023 01:59,41838.7,0
4441,T04441,C2307,4.59567E+16,8744.33,POS,25743.85,04-01-2023 02:00,16999.52,0
4442,T04442,C2193,4.41924E+16,8307.92,ATM,29097.32,04-01-2023 02:01,20789.4,0
4443,T04443,C4010,4.29101E+16,2254.33,Online,8230.53,04-01-2023 02:02,5976.2,0
4444,T04444,C3846,4.45752E+16,3999.33,POS,11110.23,04-01-2023 02:03,7110.9,0
4445,T04445,C3592,4.48807E+16,4102.63,POS,11834.99,04-01-2023 02:04,7732.36,0
4446,T04446,C3011,4.40061E+16,9782.42,Online,21594.02,04-01-2023 02:05,11811.6,0
4447,T04447,C4963,4.49752E+16,1817.11,POS,46414.45,04-01-2023 02:06,44597.34,0
4448,T04448,C3358,4.43307E+16,7993.59,Transfer,26137.06,04-01-2023 02:07,18143.47,0
4449,T04449,C4202,4.14426E+16,3348.59,ATM,9685.67,04-01-2023 02:08,6337.08,0
4450,T04450,C1992,4.44455E+16,7311.39,Online,13377.78,04-01-2023 02:09,6066.39,0
4451,T04451,C2334,4.93589E+16,4205.91,ATM,19262.35,04-01-2023 02:10,15056.44,0
4452,T04452,C2540,4.27468E+16,5787.81,Transfer,31200.62,04-01-2023 02:11,25412.81,0
4453,T04453,C2148,4.27064E+16,8327.79,Transfer,22057.65,04-01-2023 02:12,13729.86,0
4454,T04454,C4344,4.25911E+16,8043.61,Transfer,19683,04-01-2023 02:13,11639.39,0
4455,T04455,C4218,4.34853E+16,8665.57,Online,28279.96,04-01-2023 02:14,19614.39,0
4456,T04456,C2609,4.64714E+16,605.58,Transfer,12167.57,04-01-2023 02:15,11561.99,0
4457,T04457,C2495,4.56713E+16,6923.59,Online,4037.27,04-01-2023 02:16,-2886.32,0
4458,T04458,C1466,4.19834E+16,1408.47,Online,1318.27,04-01-2023 02:17,-90.2,0
4459,T04459,C4817,4.14492E+16,4164.03,POS,12637.83,04-01-2023 02:18,8473.8,0
4460,T04460,C3309,4.32423E+16,5490.4,Online,4670.44,04-01-2023 02:19,-819.96,0
4461,T04461,C1818,4.20005E+16,4033.37,Transfer,16883.4,04-01-2023 02:20,12850.03,0
4462,T04462,C3425,4.20375E+16,5200.92,Online,38669.38,04-01-2023 02:21,33468.46,0
4463,T04463,C3234,4.9062E+16,9965.3,Online,35843.09,04-01-2023 02:22,25877.79,0
4464,T04464,C1736,4.61812E+16,1360.82,ATM,30585.29,04-01-2023 02:23,29224.47,0
4465,T04465,C3792,4.31506E+16,6757.81,Transfer,42639.76,04-01-2023 02:24,35881.95,0
4466,T04466,C4144,4.5793E+16,3966.05,Online,14175.17,04-01-2023 02:25,10209.12,0
4467,T04467,C3253,4.34811E+16,1338.77,POS,44264.18,04-01-2023 02:26,42925.41,0
4468,T04468,C1110,4.89498E+16,1595.78,Online,20022.03,04-01-2023 02:27,18426.25,0
4469,T04469,C4903,4.73006E+16,9493.24,Online,20104.58,04-01-2023 02:28,10611.34,0
4470,T04470,C3978,4.46439E+16,8797.22,ATM,20327.05,04-01-2023 02:29,11529.83,0
4471,T04471,C2890,4.45388E+16,9071.35,Transfer,4994.91,04-01-2023 02:30,-4076.44,0
4472,T04472,C4862,4.29806E+16,9915.41,Transfer,48776.98,04-01-2023 02:31,38861.57,0
4473,T04473,C3901,4.84226E+16,2091.07,POS,7011.49,04-01-2023 02:32,4920.42,0
4474,T04474,C1858,4.72301E+16,3560.84,POS,17110.2,04-01-2023 02:33,13549.36,0
4475,T04475,C2795,4.54601E+16,6695.5,POS,16033.09,04-01-2023 02:34,9337.59,0
4476,T04476,C4267,4.25405E+16,4843.19,Online,3826.5,04-01-2023 02:35,-1016.69,0
4477,T04477,C2193,4.28336E+16,4189.71,Online,7697.78,04-01-2023 02:36,3508.07,0
4478,T04478,C4404,4.67367E+16,3584.53,POS,2338.43,04-01-2023 02:37,-1246.1,0
4479,T04479,C3837,4.73578E+16,5941.87,Transfer,14690.98,04-01-2023 02:38,8749.11,0
4480,T04480,C1283,4.35939E+16,5760.18,Transfer,43346.18,04-01-2023 02:39,37586,0
4481,T04481,C4354,4.1028E+16,1622.96,POS,17038.17,04-01-2023 02:40,15415.21,0
4482,T04482,C4472,4.2667E+16,4722.68,ATM,6272.22,04-01-2023 02:41,1549.54,0
4483,T04483,C4259,4.91766E+16,5539.18,Transfer,32320.12,04-01-2023 02:42,26780.94,0
4484,T04484,C4256,4.66035E+16,5707.17,Transfer,49830.39,04-01-2023 02:43,44123.22,0
4485,T04485,C2675,4.76571E+16,2108.97,POS,11692.96,04-01-2023 02:44,9583.99,0
4486,T04486,C3756,4.86792E+16,7425.29,Transfer,14050.59,04-01-2023 02:45,6625.3,0
4487,T04487,C3045,4.71964E+16,261.74,Online,48595.17,04-01-2023 02:46,48333.43,0
4488,T04488,C1570,4.25333E+16,3554.77,Online,9020.94,04-01-2023 02:47,5466.17,0
4489,T04489,C3594,4.71379E+16,7804.32,Transfer,25609.58,04-01-2023 02:48,17805.26,0
4490,T04490,C2240,4.2501E+16,5643.29,Online,12058.64,04-01-2023 02:49,6415.35,0
4491,T04491,C1991,4.39918E+16,2619.01,ATM,46624.36,04-01-2023 02:50,44005.35,0
4492,T04492,C2034,4.51002E+16,6952.58,Transfer,49077.9,04-01-2023 02:51,42125.32,0
4493,T04493,C3697,4.96671E+16,5678.24,POS,40753.42,04-01-2023 02:52,35075.18,0
4494,T04494,C1631,4.69991E+16,7964.47,Online,15807.71,04-01-2023 02:53,7843.24,0
4495,T04495,C3929,4.48544E+16,7352.9,ATM,20234.03,04-01-2023 02:54,12881.13,0
4496,T04496,C2733,4.11876E+16,6104.98,ATM,12191.05,04-01-2023 02:55,6086.07,0
4497,T04497,C4232,4.97763E+16,4886.89,Online,44548.82,04-01-2023 02:56,39661.93,0
4498,T04498,C2544,4.89377E+16,1340.49,ATM,45736.46,04-01-2023 02:57,44395.97,0
4499,T04499,C1302,4.25378E+16,2620.72,Transfer,21001.65,04-01-2023 02:58,18380.93,0
4500,T04500,C2839,4.78478E+16,4196.8,ATM,32861,04-01-2023 02:59,28664.2,0
4501,T04501,C3449,4.10877E+16,5997,Online,8361.1,04-01-2023 03:00,2364.1,0
4502,T04502,C2962,4.41718E+16,5141.94,ATM,21803.3,04-01-2023 03:01,16661.36,0
4503,T04503,C3384,4.52679E+16,2888.96,Online,31611.81,04-01-2023 03:02,28722.85,0
4504,T04504,C2641,4.10091E+16,74.58,Online,19331.62,04-01-2023 03:03,19257.04,0
4505,T04505,C3188,4.88653E+16,4967.43,ATM,17944.22,04-01-2023 03:04,12976.79,0
4506,T04506,C3075,4.52565E+16,2863.4,Online,149.85,04-01-2023 03:05,-2713.55,0
4507,T04507,C4782,4.14069E+16,7348.74,Online,40234.24,04-01-2023 03:06,32885.5,0
4508,T04508,C4769,4.11566E+16,249.22,POS,44477.95,04-01-2023 03:07,44228.73,0
4509,T04509,C4562,4.71253E+16,5852.43,Transfer,48476.23,04-01-2023 03:08,42623.8,1
4510,T04510,C3833,4.3618E+16,9415.33,Online,35991.64,04-01-2023 03:09,26576.31,0
4511,T04511,C2713,4.30562E+16,1752.35,Transfer,27484.74,04-01-2023 03:10,25732.39,0
4512,T04512,C3226,4.55319E+16,4721.78,POS,13537.3,04-01-2023 03:11,8815.52,0
4513,T04513,C1150,4.78004E+16,923.31,POS,49965.04,04-01-2023 03:12,49041.73,0
4514,T04514,C4238,4.79829E+16,6260.56,POS,29528.67,04-01-2023 03:13,23268.11,1
4515,T04515,C4966,4.19007E+16,5509.81,POS,34089.59,04-01-2023 03:14,28579.78,0
4516,T04516,C2472,4.82408E+16,4079.58,Transfer,34152.07,04-01-2023 03:15,30072.49,0
